,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_078,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
YP_003043242.1,1.45620461278539,2.36738833202471,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.94745422261072,2.66497852124787,2.05160555530703,2.83426048543046,2.98561030960447,2.67175195271356,2.74660374522413,2.49551430573012,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51221962149606,1.45620461278539
YP_003043243.1,9.6399419561383,9.94767812641555,10.0567751849214,10.0808794773858,10.1386623643873,9.50562856272045,9.96555576879264,9.95496419338417,10.2900797749436,10.38788820536,3.07298840332003,6.37679371039215,9.0957595493373,8.57920582287121,9.64248293542597,9.50911831623551,8.96783074063265,9.09193778731337,9.1597651134053,8.86402385958744,9.06161309495565,8.73196131717949,8.41490150559162,8.7045280487165,8.86539670528059,7.55743262686027,7.82501880949088,7.7479559283643,7.61308740627948,7.48120688931944,6.39060009531699,7.30815509411068,6.78238571784207,9.13766605186678,9.24496366829164,9.01302244777928,9.31805364773387,9.3407547211511,9.11473425937943,8.92249482866788,8.94937878102761,8.53009860597751,8.8120719115057,9.06971428027666,9.34520734948942,9.53606270701107,9.50014048615995,9.50343317008121,9.18824556393302,9.17973434039031,9.26414835241209,9.3172167297154,8.50511427171148,8.81300064147335,8.62881644890698,9.40988611229328
YP_003043244.1,6.42622775676362,6.71394973666652,6.98703865709024,7.52867552725873,6.43479778003856,6.51454019325522,7.10867797943047,7.01882978611652,6.78491246914961,6.8048046318315,5.00032448799701,4.72216199078674,4.89657573780662,4.67406806307819,5.23234009994655,5.94885049713922,5.24823096313673,5.6241631168737,7.16327784353859,6.93712736019403,6.02499466747964,5.50621664744162,4.97347688713336,5.36125955048633,5.83409575198772,4.7011220339225,4.45183541383237,4.64939102127701,4.74440966396572,4.39450101491432,3.81159837736416,4.32658267597134,4.18232643829427,6.10693606108698,6.58748806846529,6.63700555100663,6.10137315693648,6.27585745751212,6.08556389433153,5.37211520474695,5.47175911684586,5.43467952408202,5.79040431003166,5.7409384247126,6.01515048366155,5.42975655179535,5.39331225733957,5.76329861289445,5.96001208575751,5.8073878750991,5.81367500894196,5.73909208749356,4.89459387924566,5.91067963657028,6.02930151574294,5.65058053522101
YP_003043245.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.3734297358274,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.70318892042614,2.9381551187807,1.45620461278539,3.73644388418453,3.44931564559453,3.64015950270873,3.80188034084492,3.70377848714164,3.27305680686361,3.87269816418674,3.69303101704837,2.26383790075506,1.45620461278539,2.28151186945927,1.45620461278539,2.30925956431604,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.39004710767457,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043246.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.00393274180959,1.45620461278539,2.29246047889205,1.45620461278539,1.96024485642218,2.13556182399041,2.11732740879118,2.12190634702315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043248.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,2.9621251098113,1.45620461278539,1.45620461278539,2.22629456109395,2.00934199115239,2.29246047889205,2.03650659825432,1.45620461278539,2.23831409452902,1.92571554274477,2.12190634702315,1.45620461278539,1.45620461278539,2.6084734655186,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41783365410299,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043249.1,2.3688628229326,2.72504626935168,1.45620461278539,2.74192698083873,2.7308264588181,1.45620461278539,1.45620461278539,2.37893790055536,2.38039186693315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44168614405983,1.45620461278539,2.34891630663093,2.35123823601386,1.45620461278539,1.45620461278539,3.43219508058271,3.12201953770464,2.75293648303859,3.02950595196576,3.11777752646097,2.87901495774262,3.22890518957754,3.08123571069831,2.26383790075506,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.21276479480329,1.45620461278539,1.45620461278539,2.79298015936847,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44239408655257,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043250.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34586640156449,2.39400703963932,2.23381202509065,2.62338280630266,2.2715258874889,2.56176341788487,2.54951799686112,2.66796753222098,2.26801880286088,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043251.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34586640156449,2.53307752254812,2.96114586132268,2.29246047889205,2.03650659825432,2.75251250789529,2.67175195271356,2.88800129386654,2.82859834958375,1.45620461278539,1.45620461278539,1.45620461278539,2.21716913707173,1.45620461278539,1.45620461278539,1.45620461278539,2.41603866674472,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043252.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.65736528636537,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,1.45620461278539,2.33621851873048,2.34586640156449,3.1794566290405,2.96114586132268,3.06721358107433,3.19627014088681,2.83592412077011,3.1309226168457,2.58252601942189,3.08123571069831,1.45620461278539,1.45620461278539,1.45620461278539,2.93080494847503,2.89498753167408,2.73899481497586,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043253.1,3.20336783427337,4.39012702925772,5.03345366452096,2.74192698083873,2.37166305830431,1.45620461278539,4.64137097384252,3.22114966038525,4.06062916613682,1.45620461278539,1.45620461278539,1.45620461278539,3.21409022292338,3.22926058181184,1.45620461278539,1.45620461278539,3.18969224520001,2.4571392375241,1.45620461278539,1.45620461278539,1.45620461278539,2.70004391758013,3.17216455985028,2.33621851873048,1.45620461278539,2.65366054621049,2.66497852124787,1.45620461278539,3.11583376894572,2.44967404387083,2.32804950573326,2.38333932687557,2.89733161974641,4.98767332391848,5.07150239696896,4.44294027638037,1.45620461278539,1.45620461278539,1.45620461278539,2.42686681021983,1.45620461278539,3.6405770135036,3.24070977661966,2.76229004857168,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043254.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,2.84594231655333,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.69591192466067,3.10712959337112,2.87124182471808,2.62338280630266,2.83426048543046,2.98561030960447,3.1309226168457,3.12594907371945,2.82859834958375,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043255.1,1.45620461278539,1.45620461278539,1.45620461278539,2.379876944523,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.38039186693315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.76100396664857,2.77321374207518,2.86799564883862,2.83426048543046,2.66175282808532,2.78051940415455,2.74660374522413,2.49551430573012,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043256.1,2.3688628229326,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.76100396664857,2.96114586132268,2.05160555530703,2.83426048543046,2.56176341788487,2.67175195271356,3.01316139441472,3.08123571069831,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.54361778694475,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043257.1,7.37070746607261,7.75416409246486,7.76405711992316,7.69996424450434,7.76776841109324,6.61932408291555,7.80047389097103,7.96853897541571,8.18433821743506,8.28489099353454,7.27147163399872,7.12566743381486,6.77823794101903,6.67810652421152,6.46712587463679,6.99592827594962,6.69446396850973,6.5236467378931,6.60504407945827,6.56339351772781,5.38609867543666,5.699838638904,5.20572802070198,5.39790778699731,5.3519662700217,4.25572990607247,4.33792203017529,4.3423307598524,4.38373490208679,4.71024438843707,4.08979104490217,4.87141030587227,4.10780782333513,6.10693606108698,6.21725027580909,6.20289654452516,6.30065711409628,6.5741118786894,6.21132330844835,6.09951584511296,6.54853219403574,5.90060926490226,6.81443853524725,7.70608537671377,5.92983895092934,5.95543168035373,6.20124973831247,6.22826981357261,5.98972291746828,6.05930242509587,5.9419735091214,6.88261587220113,6.27218343423181,6.97021849205714,5.99488340471911,6.53226947365964
YP_003043258.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.22629456109395,2.00934199115239,2.05160555530703,1.45620461278539,1.45620461278539,2.23831409452902,2.2624810095512,2.12190634702315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043259.1,4.97070194586297,5.01831413261095,5.17828684701922,4.89099178274871,4.92468642028183,5.26880609651637,5.48741395108514,5.10009596368825,5.15244895011108,4.99307472463074,3.07298840332003,3.96357740954334,4.35504391158241,4.26107939954783,3.65314677397428,4.54192664451991,3.79368955566152,4.97108328093667,3.53587188867223,3.96842227175011,5.13531668990484,4.62671879811415,4.63290903930787,4.9313153364277,4.41195299008583,3.48813939133318,3.80013397786108,3.38622648605861,3.7013390304493,3.44443965430317,3.40040999860292,3.323808865583,3.62166993177496,5.34359994525393,5.49273364658472,5.23194966178509,4.71671551570645,5.20503841670384,4.74543231267325,4.61620466567767,4.3388144040498,4.80639551798161,4.59826433031974,4.45891255488276,4.40558898165857,3.9131883369418,3.67430778754953,4.16626101933973,4.36713443396582,4.49055400338173,4.37744040764904,4.34307019316579,2.54361778694475,4.20220384756184,3.45256647963552,4.29493400751496
YP_003043260.1,8.3215152806767,8.46734112348464,8.53039780054505,8.40701741466152,8.40045283659576,8.41097904897308,8.83514597042165,8.54077554434588,8.53184369164448,8.27953187285097,5.08455708474639,5.57633628139877,6.58409415473163,6.43872397759096,6.56421506543161,6.98066118528023,6.51826893820037,6.5019099153679,7.02028762067036,6.73555039402392,7.65310025118656,7.36518761645229,6.99492687582149,7.28553186886158,7.345813423403,6.22947797107655,6.19307287214761,6.45745668932109,6.52037229722036,6.25627489005672,5.5307129605525,6.26539164295189,6.10866009737054,8.3712806924189,8.34853587700859,8.1123398058188,8.07424983668601,8.49587260767672,8.17003157963996,7.66367307585661,7.66724106866327,7.4711094401465,7.77948527098072,7.53875328311215,7.99452654392898,7.85138877197778,7.83541877364709,7.91450213591633,7.90361076086721,7.82468080067831,7.86923641018884,7.97790073310602,6.88476376013664,7.06904125638697,7.03847590698688,7.93345926153323
YP_003043261.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.53307752254812,2.00934199115239,1.45620461278539,2.2715258874889,2.44967404387083,2.40848036360499,2.11732740879118,2.12190634702315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043262.1,3.92688214525289,3.80747050438626,3.8195410328031,3.70673430784696,4.13970288364163,3.2114331319613,3.56428475198138,3.22114966038525,3.56584907897903,3.21781942270295,1.45620461278539,1.45620461278539,2.51140216854486,2.5211844276545,2.51266511748621,3.43780295281772,2.89758507493985,3.35779188248475,4.81785800586831,4.3992521755694,3.90125881834323,4.41981911990426,3.88675659437612,3.85231505528907,4.41195299008583,2.85824829595413,3.32860144980911,2.86799564883862,3.11583376894572,2.91330246457125,2.78051940415455,3.17853123658218,3.08123571069831,4.26432497501769,4.75235631019624,3.92029409057432,3.99577396480676,3.26980526760198,4.12164121496109,3.3051864705903,3.28628103119454,3.6405770135036,3.58526008969742,3.43399982983833,3.76361765705465,4.14228334705533,3.95357416250822,3.9358887746444,3.30718775890288,3.52319600473356,3.81636991291683,3.64078008053016,3.50604971757118,3.18643025449061,3.21535890461658,3.09940805621251
YP_003043263.1,4.97070194586297,5.11631692488473,4.92800032013957,4.4988824251162,4.62071973395299,4.69161432242474,4.83204473978359,4.70605877597764,5.00217356549078,5.09489128716892,1.45620461278539,3.78355999851811,4.46106461551707,3.46787712384044,4.24296504734018,4.77461352526528,3.79368955566152,4.69013789698943,4.41677852260015,3.68803597832748,5.04086449894949,4.80705786804066,3.99263305325971,4.6550831207308,4.33568741133782,3.64270784646251,3.66112241092462,3.6965698652869,3.7013390304493,2.98561030960447,3.72026297968007,3.57178121000724,3.50672056983311,5.2458254401893,5.11176160253435,5.15888992321489,4.9915605471542,5.16565846388735,5.11299036709533,4.61620466567767,4.42744683290563,4.80639551798161,4.7350399317448,4.81162615463732,4.40558898165857,4.33857080325907,4.63554902778363,4.45256984605567,4.27194257402023,4.09098069010295,3.81636991291683,3.91727856798498,3.50604971757118,3.42067835122528,3.45256647963552,3.96049398986048
YP_003043264.1,1.45620461278539,1.45620461278539,1.45620461278539,2.379876944523,1.45620461278539,2.73321468557864,1.45620461278539,2.37893790055536,2.38039186693315,1.45620461278539,1.45620461278539,1.45620461278539,2.51140216854486,1.45620461278539,3.65314677397428,3.11200540788879,3.6220187665625,3.12947873367262,2.44918703585389,3.33098433825625,4.10610416614495,4.26262668425664,3.88675659437612,3.95723657415162,4.16930350362229,2.76100396664857,2.66497852124787,3.38622648605861,3.19627014088681,2.75251250789529,2.54951799686112,3.01316139441472,2.67603456829401,4.72160375659221,4.53137002219374,5.19588743543001,3.57112657277975,1.45620461278539,2.51455268829982,1.45620461278539,1.45620461278539,1.45620461278539,3.42469252733748,3.03157152037448,1.45620461278539,1.45620461278539,1.45620461278539,2.42648644196012,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.89478351514993,1.45620461278539,1.45620461278539
YP_003043265.1,6.34788171499203,6.38307426677336,6.49463781248189,6.49749856904418,6.23022294977355,6.23556698507846,6.73603278578419,6.29553093166994,6.36260181762687,6.17892561564017,3.86042854822983,4.51208344024283,4.55961070337072,4.13536430537506,4.35779652063526,5.37736165874815,4.52399177207913,4.76577314998333,5.79117177999546,5.21823874046786,5.49671409930961,4.91565608816603,5.07096809779741,5.20447718139775,5.49719331111562,4.74532186123073,4.91384551965269,4.3423307598524,4.47557437986282,5.14516317918714,4.43742700373381,4.3688964375925,4.36337539295724,5.79855282110295,5.88871078049584,5.68582441154436,6.11772204236141,6.09981302961291,5.79528664136345,5.89545517590662,6.12181969943321,5.51697269770753,5.85130406046887,5.7409384247126,6.01515048366155,5.95543168035373,5.6792344645869,5.95569938522211,5.5847699418471,5.45841181756064,5.63527919426987,5.70442104444103,4.97235800538403,5.3521314639556,4.74001855827696,6.66970128670739
YP_003043266.1,7.7436584351154,7.93180450254682,8.03374815769102,8.4412317976077,8.01719025248515,7.3140753014548,8.04879936035946,7.62243948181801,8.77761012916399,8.68012316863273,3.07298840332003,5.06690954763705,6.24742746440248,6.15144335276802,6.06408554542706,6.65483743017309,6.08404439751377,6.54506034494978,6.34174141116306,6.24648210836619,7.14489735877232,6.80356038241424,5.5472325619919,6.07684438562214,6.48224922295227,5.57769001730169,6.0037655548557,5.58471154627094,6.60956494681805,5.13121801990669,5.38079461526922,6.30877442261665,6.05150565832754,6.85480453998898,6.94956171773095,6.75269909030391,7.83851440290707,7.17680027995897,7.3205281939205,6.90933413647131,6.76470187100519,6.47356550858352,6.88882023734105,6.85959510587899,6.65172436634697,6.8923642462508,6.93244466997656,7.2511342184369,6.74886038802004,6.73759447049195,6.82947076119048,6.86705889554538,6.00441830976772,6.68870583628647,6.27848591870404,7.11686658850928
YP_003043267.1,8.46283270380903,8.6891961603725,8.48499121828237,8.65623497940493,8.54425423774105,8.60195290539409,8.55636573683881,8.66154032078567,8.71898457126333,8.59207887255136,6.73745463419256,6.82205447559218,6.81804546452517,6.61037440588015,6.65517069297425,7.67391551782876,7.26827265316923,7.2266047036299,7.69277355138376,7.81407244259463,7.810727025732,7.65644771089299,7.4734996033887,7.80360544840945,7.60722774832981,6.80596481344529,6.853830708763,7.521004634524,7.41046441615099,6.56575682964393,5.97740083358487,7.04851378785566,7.10583897549853,8.35581616706759,8.35271450609631,8.29721145415268,8.3162495333643,8.68430950917766,8.41813461503178,8.0690313982252,8.15571828996786,7.66339891447828,7.85561285930411,7.88567513818065,8.45192262482485,8.24798945580495,8.35790226267818,8.66154249089794,8.20482437670308,8.18993828790233,8.28595944903138,8.41217803479653,7.53288394249344,7.68214898161916,7.65948896996898,8.38482938142458
YP_003043268.1,2.3688628229326,2.36738833202471,1.45620461278539,1.45620461278539,2.37166305830431,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.37704926350499,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.65314677397428,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.68283385303278,2.95355880471563,2.76100396664857,2.87124182471808,2.62338280630266,2.59486322095047,2.83592412077011,2.87901495774262,3.323808865583,2.82859834958375,1.45620461278539,2.29133788197603,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41603866674472,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043269.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.53307752254812,3.32860144980911,2.62338280630266,2.59486322095047,2.91330246457125,2.67175195271356,2.88800129386654,2.59008064409612,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.21276479480329,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.43473746764489,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51221962149606,1.45620461278539
YP_003043270.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.3734297358274,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.65736528636537,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,2.9621251098113,2.33621851873048,1.45620461278539,3.1794566290405,3.39040648648256,2.97200137754779,3.02950595196576,3.34485342892969,3.45954541932149,3.49436412316162,3.4239504854058,2.26383790075506,1.45620461278539,2.6084734655186,2.21716913707173,3.09734823632162,2.73899481497586,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043271.1,2.72704028855216,1.45620461278539,1.45620461278539,2.379876944523,2.7308264588181,1.45620461278539,1.45620461278539,2.37893790055536,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.23050902000748,1.45620461278539,2.4571392375241,1.45620461278539,1.45620461278539,2.35759237893354,1.45620461278539,2.35123823601386,2.33621851873048,2.34586640156449,3.24767017931292,3.39040648648256,3.64015950270873,3.02950595196576,3.49144189632352,3.76671460938322,3.4119647831694,3.97382287019019,3.01561539198551,2.62185472640545,3.04751415765453,2.21716913707173,3.09734823632162,2.21276479480329,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.40699605632141,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.49360825206977,2.51221962149606,1.45620461278539
